Time,CRAH:DesPer 1:Des Heat Mass Flow [kg/s],CRAH:DesPer 1:Des Heat Cap [W],CRAH:DesPer 1:Des Cool Mass Flow [kg/s],CRAH:DesPer 1:Des Sens Cool Cap [W],CRAH:DesPer 1:Des Tot Cool Cap [W],CRAH:DesPer 2:Des Heat Mass Flow [kg/s],CRAH:DesPer 2:Des Heat Cap [W],CRAH:DesPer 2:Des Cool Mass Flow [kg/s],CRAH:DesPer 2:Des Sens Cool Cap [W],CRAH:DesPer 2:Des Tot Cool Cap [W],CRAH:DesPer 3:Des Heat Mass Flow [kg/s],CRAH:DesPer 3:Des Heat Cap [W],CRAH:DesPer 3:Des Cool Mass Flow [kg/s],CRAH:DesPer 3:Des Sens Cool Cap [W],CRAH:DesPer 3:Des Tot Cool Cap [W],CRAH:DesPer 4:Des Heat Mass Flow [kg/s],CRAH:DesPer 4:Des Heat Cap [W],CRAH:DesPer 4:Des Cool Mass Flow [kg/s],CRAH:DesPer 4:Des Sens Cool Cap [W],CRAH:DesPer 4:Des Tot Cool Cap [W],CRAH:DesPer 5:Des Heat Mass Flow [kg/s],CRAH:DesPer 5:Des Heat Cap [W],CRAH:DesPer 5:Des Cool Mass Flow [kg/s],CRAH:DesPer 5:Des Sens Cool Cap [W],CRAH:DesPer 5:Des Tot Cool Cap [W],CRAH:DesPer 6:Des Heat Mass Flow [kg/s],CRAH:DesPer 6:Des Heat Cap [W],CRAH:DesPer 6:Des Cool Mass Flow [kg/s],CRAH:DesPer 6:Des Sens Cool Cap [W],CRAH:DesPer 6:Des Tot Cool Cap [W],CRAH:DesPer 7:Des Heat Mass Flow [kg/s],CRAH:DesPer 7:Des Heat Cap [W],CRAH:DesPer 7:Des Cool Mass Flow [kg/s],CRAH:DesPer 7:Des Sens Cool Cap [W],CRAH:DesPer 7:Des Tot Cool Cap [W],CRAH:DesPer 8:Des Heat Mass Flow [kg/s],CRAH:DesPer 8:Des Heat Cap [W],CRAH:DesPer 8:Des Cool Mass Flow [kg/s],CRAH:DesPer 8:Des Sens Cool Cap [W],CRAH:DesPer 8:Des Tot Cool Cap [W],CRAH:DesPer 9:Des Heat Mass Flow [kg/s],CRAH:DesPer 9:Des Heat Cap [W],CRAH:DesPer 9:Des Cool Mass Flow [kg/s],CRAH:DesPer 9:Des Sens Cool Cap [W],CRAH:DesPer 9:Des Tot Cool Cap [W]
17:36:00,6.486025E-02,5.383487E+02,7.641363E+01,5.124689E+05,5.210334E+05,6.486025E-02,8.251203E+02,7.622725E+01,5.109336E+05,5.199169E+05,6.486025E-02,6.556643E+02,7.634027E+01,5.118602E+05,5.207968E+05,6.486025E-02,6.686994E+02,7.633161E+01,5.117892E+05,5.207302E+05,6.486025E-02,3.786690E+03,7.299756E+01,4.863362E+05,4.926560E+05,6.486025E-02,2.815576E+03,7.374533E+01,4.923166E+05,4.989659E+05,6.486025E-02,3.760620E+03,7.300775E+01,4.864305E+05,4.927313E+05,6.486025E-02,3.858383E+02,7.635201E+01,5.122087E+05,5.213814E+05,6.486025E-02,3.988733E+03,7.285574E+01,4.851840E+05,4.914666E+05
17:48:00,6.486025E-02,5.491678E+02,7.639331E+01,5.123220E+05,5.208841E+05,6.486025E-02,8.359394E+02,7.620690E+01,5.107865E+05,5.197674E+05,6.486025E-02,6.664835E+02,7.631996E+01,5.117133E+05,5.206475E+05,6.486025E-02,6.795185E+02,7.631130E+01,5.116422E+05,5.205810E+05,6.486025E-02,3.786690E+03,7.299758E+01,4.863363E+05,4.926562E+05,6.486025E-02,2.815576E+03,7.374534E+01,4.923167E+05,4.989659E+05,6.486025E-02,3.760620E+03,7.300777E+01,4.864306E+05,4.927315E+05,6.486025E-02,3.996554E+02,7.633421E+01,5.120756E+05,5.212462E+05,6.486025E-02,3.988733E+03,7.285576E+01,4.851842E+05,4.914667E+05
18:00:00,6.486025E-02,5.599869E+02,7.637123E+01,5.121632E+05,5.207228E+05,6.486025E-02,8.467586E+02,7.618479E+01,5.106275E+05,5.196059E+05,6.486025E-02,6.773026E+02,7.629788E+01,5.115546E+05,5.204863E+05,6.486025E-02,6.903376E+02,7.628922E+01,5.114835E+05,5.204197E+05,6.486025E-02,3.786690E+03,7.299760E+01,4.863364E+05,4.926563E+05,6.486025E-02,2.815576E+03,7.374534E+01,4.923167E+05,4.989660E+05,6.486025E-02,3.760620E+03,7.300779E+01,4.864307E+05,4.927316E+05,6.486025E-02,4.134726E+02,7.631480E+01,5.119317E+05,5.211000E+05,6.486025E-02,3.988733E+03,7.285578E+01,4.851843E+05,4.914669E+05
18:12:00,6.486025E-02,5.762156E+02,7.634742E+01,5.119875E+05,5.205442E+05,6.486025E-02,8.629872E+02,7.616093E+01,5.104515E+05,5.194270E+05,6.486025E-02,6.935312E+02,7.627408E+01,5.113789E+05,5.203077E+05,6.486025E-02,7.065663E+02,7.626541E+01,5.113078E+05,5.202411E+05,6.486025E-02,3.786690E+03,7.299762E+01,4.863366E+05,4.926564E+05,6.486025E-02,2.815576E+03,7.374535E+01,4.923167E+05,4.989660E+05,6.486025E-02,3.760620E+03,7.300781E+01,4.864309E+05,4.927318E+05,6.486025E-02,4.341984E+02,7.629378E+01,5.117702E+05,5.209358E+05,6.486025E-02,3.988733E+03,7.285580E+01,4.851844E+05,4.914670E+05
18:24:00,6.486025E-02,5.924442E+02,7.632194E+01,5.118006E+05,5.203543E+05,6.486025E-02,8.792159E+02,7.613541E+01,5.102642E+05,5.192368E+05,6.486025E-02,7.097599E+02,7.624860E+01,5.111920E+05,5.201178E+05,6.486025E-02,7.227950E+02,7.623993E+01,5.111209E+05,5.200512E+05,6.486025E-02,3.786690E+03,7.299764E+01,4.863367E+05,4.926566E+05,6.486025E-02,2.815576E+03,7.374535E+01,4.923167E+05,4.989660E+05,6.486025E-02,3.760620E+03,7.300783E+01,4.864310E+05,4.927319E+05,6.486025E-02,4.549242E+02,7.627118E+01,5.115981E+05,5.207609E+05,6.486025E-02,3.988733E+03,7.285582E+01,4.851846E+05,4.914672E+05
18:36:00,6.486025E-02,6.086729E+02,7.629491E+01,5.116033E+05,5.201538E+05,6.486025E-02,8.954446E+02,7.610831E+01,5.100665E+05,5.190358E+05,6.486025E-02,7.259886E+02,7.622157E+01,5.109946E+05,5.199173E+05,6.486025E-02,7.390237E+02,7.621289E+01,5.109235E+05,5.198506E+05,6.486025E-02,3.786690E+03,7.299766E+01,4.863368E+05,4.926567E+05,6.486025E-02,2.815576E+03,7.374535E+01,4.923168E+05,4.989660E+05,6.486025E-02,3.760620E+03,7.300785E+01,4.864311E+05,4.927320E+05,6.486025E-02,4.756499E+02,7.624710E+01,5.114161E+05,5.205759E+05,6.486025E-02,3.988733E+03,7.285584E+01,4.851847E+05,4.914673E+05
18:48:00,6.486025E-02,6.249016E+02,7.626643E+01,5.113963E+05,5.199436E+05,6.486025E-02,9.116732E+02,7.607977E+01,5.098591E+05,5.188251E+05,6.486025E-02,7.422172E+02,7.619309E+01,5.107877E+05,5.197070E+05,6.486025E-02,7.552523E+02,7.618441E+01,5.107165E+05,5.196403E+05,6.486025E-02,3.786690E+03,7.299768E+01,4.863370E+05,4.926568E+05,6.486025E-02,2.815576E+03,7.374536E+01,4.923168E+05,4.989661E+05,6.486025E-02,3.760620E+03,7.300787E+01,4.864313E+05,4.927322E+05,6.486025E-02,4.963757E+02,7.622166E+01,5.112249E+05,5.203816E+05,6.486025E-02,3.988733E+03,7.285586E+01,4.851848E+05,4.914674E+05
19:00:00,6.486025E-02,6.411302E+02,7.623669E+01,5.111808E+05,5.197246E+05,6.486025E-02,9.279019E+02,7.604995E+01,5.096431E+05,5.186057E+05,6.486025E-02,7.584459E+02,7.616334E+01,5.105722E+05,5.194880E+05,6.486025E-02,7.714810E+02,7.615465E+01,5.105009E+05,5.194213E+05,6.486025E-02,3.786690E+03,7.299770E+01,4.863371E+05,4.926570E+05,6.486025E-02,2.815576E+03,7.374536E+01,4.923168E+05,4.989661E+05,6.486025E-02,3.760620E+03,7.300789E+01,4.864314E+05,4.927323E+05,6.486025E-02,5.171015E+02,7.619502E+01,5.110257E+05,5.201792E+05,6.486025E-02,3.988733E+03,7.285588E+01,4.851850E+05,4.914676E+05
19:12:00,6.486025E-02,6.530313E+02,7.620586E+01,5.109624E+05,5.195027E+05,6.486025E-02,9.398029E+02,7.601905E+01,5.094242E+05,5.183832E+05,6.486025E-02,7.703469E+02,7.613251E+01,5.103537E+05,5.192661E+05,6.486025E-02,7.833820E+02,7.612381E+01,5.102824E+05,5.191993E+05,6.486025E-02,3.786690E+03,7.299772E+01,4.863372E+05,4.926571E+05,6.486025E-02,2.815576E+03,7.374536E+01,4.923168E+05,4.989661E+05,6.486025E-02,3.760620E+03,7.300790E+01,4.864315E+05,4.927324E+05,6.486025E-02,5.323004E+02,7.616743E+01,5.108257E+05,5.199760E+05,6.486025E-02,3.988733E+03,7.285590E+01,4.851851E+05,4.914677E+05
19:24:00,6.486025E-02,6.649323E+02,7.617418E+01,5.107382E+05,5.192750E+05,6.486025E-02,9.517040E+02,7.598729E+01,5.091995E+05,5.181550E+05,6.486025E-02,7.822480E+02,7.610083E+01,5.101296E+05,5.190384E+05,6.486025E-02,7.952830E+02,7.609213E+01,5.100582E+05,5.189715E+05,6.486025E-02,3.786690E+03,7.299773E+01,4.863373E+05,4.926572E+05,6.486025E-02,2.815576E+03,7.374537E+01,4.923169E+05,4.989661E+05,6.486025E-02,3.760620E+03,7.300792E+01,4.864316E+05,4.927325E+05,6.486025E-02,5.474993E+02,7.613914E+01,5.106209E+05,5.197679E+05,6.486025E-02,3.988733E+03,7.285592E+01,4.851852E+05,4.914678E+05
19:36:00,6.486025E-02,6.768333E+02,7.614189E+01,5.105100E+05,5.190431E+05,6.486025E-02,9.636050E+02,7.595492E+01,5.089708E+05,5.179226E+05,6.486025E-02,7.941490E+02,7.606854E+01,5.099014E+05,5.188066E+05,6.486025E-02,8.071841E+02,7.605983E+01,5.098300E+05,5.187397E+05,6.486025E-02,3.786690E+03,7.299775E+01,4.863374E+05,4.926573E+05,6.486025E-02,2.815576E+03,7.374537E+01,4.923169E+05,4.989662E+05,6.486025E-02,3.760620E+03,7.300794E+01,4.864318E+05,4.927327E+05,6.486025E-02,5.626982E+02,7.611040E+01,5.104132E+05,5.195569E+05,6.486025E-02,3.988733E+03,7.285594E+01,4.851854E+05,4.914680E+05
19:48:00,6.486025E-02,6.887343E+02,7.610920E+01,5.102792E+05,5.188086E+05,6.486025E-02,9.755060E+02,7.592217E+01,5.087394E+05,5.176876E+05,6.486025E-02,8.060500E+02,7.603586E+01,5.096706E+05,5.185721E+05,6.486025E-02,8.190851E+02,7.602715E+01,5.095991E+05,5.185051E+05,6.486025E-02,3.786690E+03,7.299777E+01,4.863376E+05,4.926575E+05,6.486025E-02,2.815576E+03,7.374537E+01,4.923169E+05,4.989662E+05,6.486025E-02,3.760620E+03,7.300796E+01,4.864319E+05,4.927328E+05,6.486025E-02,5.778971E+02,7.608145E+01,5.102041E+05,5.193444E+05,6.486025E-02,3.988733E+03,7.285595E+01,4.851855E+05,4.914681E+05
20:00:00,6.486025E-02,7.006354E+02,7.607631E+01,5.100469E+05,5.185726E+05,6.486025E-02,9.874070E+02,7.588921E+01,5.085067E+05,5.174512E+05,6.486025E-02,8.179510E+02,7.600299E+01,5.094384E+05,5.183362E+05,6.486025E-02,8.309861E+02,7.599426E+01,5.093669E+05,5.182692E+05,6.486025E-02,3.786690E+03,7.299779E+01,4.863377E+05,4.926576E+05,6.486025E-02,2.815576E+03,7.374538E+01,4.923169E+05,4.989662E+05,6.486025E-02,3.760620E+03,7.300798E+01,4.864320E+05,4.927329E+05,6.486025E-02,5.930960E+02,7.605248E+01,5.099948E+05,5.191318E+05,6.486025E-02,3.988733E+03,7.285597E+01,4.851856E+05,4.914682E+05
20:12:00,6.486025E-02,7.103726E+02,7.604334E+01,5.098163E+05,5.183384E+05,6.486025E-02,9.971442E+02,7.585620E+01,5.082759E+05,5.172166E+05,6.486025E-02,8.276882E+02,7.597005E+01,5.092080E+05,5.181022E+05,6.486025E-02,8.407233E+02,7.596132E+01,5.091365E+05,5.180352E+05,6.486025E-02,3.786690E+03,7.299781E+01,4.863378E+05,4.926577E+05,6.486025E-02,2.815576E+03,7.374538E+01,4.923170E+05,4.989662E+05,6.486025E-02,3.760620E+03,7.300799E+01,4.864321E+05,4.927330E+05,6.486025E-02,6.055314E+02,7.602361E+01,5.097890E+05,5.189227E+05,6.486025E-02,3.988733E+03,7.285599E+01,4.851857E+05,4.914683E+05
20:24:00,6.486025E-02,7.201098E+02,7.601041E+01,5.095860E+05,5.181044E+05,6.486025E-02,1.006881E+03,7.582325E+01,5.080454E+05,5.169826E+05,6.486025E-02,8.374254E+02,7.593717E+01,5.089781E+05,5.178686E+05,6.486025E-02,8.504605E+02,7.592844E+01,5.089065E+05,5.178015E+05,6.486025E-02,3.786690E+03,7.299782E+01,4.863379E+05,4.926578E+05,6.486025E-02,2.815576E+03,7.374538E+01,4.923170E+05,4.989662E+05,6.486025E-02,3.760620E+03,7.300801E+01,4.864322E+05,4.927331E+05,6.486025E-02,6.179669E+02,7.599493E+01,5.095844E+05,5.187148E+05,6.486025E-02,3.988733E+03,7.285601E+01,4.851858E+05,4.914684E+05
20:36:00,6.486025E-02,7.298470E+02,7.597759E+01,5.093564E+05,5.178711E+05,6.486025E-02,1.016619E+03,7.579046E+01,5.078160E+05,5.167495E+05,6.486025E-02,8.471626E+02,7.590443E+01,5.087490E+05,5.176358E+05,6.486025E-02,8.601977E+02,7.589569E+01,5.086774E+05,5.175687E+05,6.486025E-02,3.786690E+03,7.299784E+01,4.863380E+05,4.926579E+05,6.486025E-02,2.815576E+03,7.374539E+01,4.923170E+05,4.989663E+05,6.486025E-02,3.760620E+03,7.300803E+01,4.864323E+05,4.927332E+05,6.486025E-02,6.304024E+02,7.596652E+01,5.093816E+05,5.185088E+05,6.486025E-02,3.988733E+03,7.285602E+01,4.851859E+05,4.914686E+05
20:48:00,6.486025E-02,7.395842E+02,7.594497E+01,5.091281E+05,5.176392E+05,6.486025E-02,1.026356E+03,7.575790E+01,5.075882E+05,5.165109E+05,6.486025E-02,8.568998E+02,7.587191E+01,5.085213E+05,5.174046E+05,6.486025E-02,8.699349E+02,7.586316E+01,5.084498E+05,5.173375E+05,6.486025E-02,3.786690E+03,7.299786E+01,4.863381E+05,4.926580E+05,6.486025E-02,2.815576E+03,7.374539E+01,4.923170E+05,4.989663E+05,6.486025E-02,3.760620E+03,7.300804E+01,4.864324E+05,4.927333E+05,6.486025E-02,6.428378E+02,7.593845E+01,5.091812E+05,5.183051E+05,6.486025E-02,3.988733E+03,7.285604E+01,4.851861E+05,4.914687E+05
21:00:00,6.486025E-02,7.493214E+02,7.591267E+01,5.089020E+05,5.174095E+05,6.486025E-02,1.036093E+03,7.572565E+01,5.073624E+05,5.162593E+05,6.486025E-02,8.666371E+02,7.583969E+01,5.082958E+05,5.171754E+05,6.486025E-02,8.796721E+02,7.583094E+01,5.082242E+05,5.171083E+05,6.486025E-02,3.786690E+03,7.299787E+01,4.863382E+05,4.926581E+05,6.486025E-02,2.815576E+03,7.374539E+01,4.923170E+05,4.989663E+05,6.486025E-02,3.760620E+03,7.300806E+01,4.864326E+05,4.927335E+05,6.486025E-02,6.552733E+02,7.591079E+01,5.089835E+05,5.181043E+05,6.486025E-02,3.988733E+03,7.285606E+01,4.851862E+05,4.914688E+05
21:12:00,6.486025E-02,7.590586E+02,7.588080E+01,5.086788E+05,5.171827E+05,6.486025E-02,1.045830E+03,7.569378E+01,5.071392E+05,5.160105E+05,6.486025E-02,8.763743E+02,7.580789E+01,5.080730E+05,5.169492E+05,6.486025E-02,8.894093E+02,7.579914E+01,5.080014E+05,5.168820E+05,6.486025E-02,3.786690E+03,7.299789E+01,4.863383E+05,4.926582E+05,6.486025E-02,2.815576E+03,7.374540E+01,4.923171E+05,4.989663E+05,6.486025E-02,3.760620E+03,7.300808E+01,4.864327E+05,4.927336E+05,6.486025E-02,6.677088E+02,7.588356E+01,5.087886E+05,5.179063E+05,6.486025E-02,3.988733E+03,7.285607E+01,4.851863E+05,4.914689E+05
21:24:00,6.486025E-02,7.687958E+02,7.584956E+01,5.084598E+05,5.169603E+05,6.486025E-02,1.055567E+03,7.566245E+01,5.069195E+05,5.157656E+05,6.486025E-02,8.861115E+02,7.577669E+01,5.078543E+05,5.167269E+05,6.486025E-02,8.991465E+02,7.576794E+01,5.077826E+05,5.166597E+05,6.486025E-02,3.786690E+03,7.299790E+01,4.863384E+05,4.926584E+05,6.486025E-02,2.815576E+03,7.374540E+01,4.923171E+05,4.989664E+05,6.486025E-02,3.760620E+03,7.300809E+01,4.864328E+05,4.927337E+05,6.486025E-02,6.801442E+02,7.585680E+01,5.085969E+05,5.177115E+05,6.486025E-02,3.988733E+03,7.285609E+01,4.851864E+05,4.914690E+05
21:36:00,6.486025E-02,7.785330E+02,7.581918E+01,5.082465E+05,5.167436E+05,6.486025E-02,1.065305E+03,7.563190E+01,5.067051E+05,5.155261E+05,6.486025E-02,8.958487E+02,7.574632E+01,5.076411E+05,5.165103E+05,6.486025E-02,9.088837E+02,7.573755E+01,5.075693E+05,5.164430E+05,6.486025E-02,3.786690E+03,7.299792E+01,4.863386E+05,4.926585E+05,6.486025E-02,2.815576E+03,7.374540E+01,4.923171E+05,4.989664E+05,6.486025E-02,3.760620E+03,7.300811E+01,4.864329E+05,4.927338E+05,6.486025E-02,6.925797E+02,7.583060E+01,5.084090E+05,5.175206E+05,6.486025E-02,3.988733E+03,7.285611E+01,4.851865E+05,4.914691E+05
21:48:00,6.486025E-02,7.882702E+02,7.578986E+01,5.080404E+05,5.165342E+05,6.486025E-02,1.075042E+03,7.560234E+01,5.064974E+05,5.152936E+05,6.486025E-02,9.055859E+02,7.571697E+01,5.074348E+05,5.163007E+05,6.486025E-02,9.186209E+02,7.570820E+01,5.073629E+05,5.162334E+05,6.486025E-02,3.786690E+03,7.299793E+01,4.863387E+05,4.926586E+05,6.486025E-02,2.815576E+03,7.374541E+01,4.923171E+05,4.989664E+05,6.486025E-02,3.760620E+03,7.300812E+01,4.864330E+05,4.927339E+05,6.486025E-02,7.050151E+02,7.580502E+01,5.082252E+05,5.173338E+05,6.486025E-02,3.988733E+03,7.285612E+01,4.851866E+05,4.914692E+05
22:00:00,6.486025E-02,7.980074E+02,7.576176E+01,5.078424E+05,5.163331E+05,6.486025E-02,1.084779E+03,7.557394E+01,5.062974E+05,5.150691E+05,6.486025E-02,9.153231E+02,7.568883E+01,5.072365E+05,5.160993E+05,6.486025E-02,9.283581E+02,7.568004E+01,5.071646E+05,5.160318E+05,6.486025E-02,3.786690E+03,7.299795E+01,4.863388E+05,4.926587E+05,6.486025E-02,2.815576E+03,7.374541E+01,4.923171E+05,4.989664E+05,6.486025E-02,3.760620E+03,7.300814E+01,4.864331E+05,4.927340E+05,6.486025E-02,7.174506E+02,7.578014E+01,5.080460E+05,5.171518E+05,6.486025E-02,3.988733E+03,7.285614E+01,4.851867E+05,4.914693E+05
22:12:00,6.486025E-02,8.055808E+02,7.573498E+01,5.076554E+05,5.161431E+05,6.486025E-02,1.092352E+03,7.554685E+01,5.061083E+05,5.148606E+05,6.486025E-02,9.228964E+02,7.566199E+01,5.070491E+05,5.159089E+05,6.486025E-02,9.359315E+02,7.565319E+01,5.069772E+05,5.158414E+05,6.486025E-02,3.786690E+03,7.299796E+01,4.863389E+05,4.926588E+05,6.486025E-02,2.815576E+03,7.374541E+01,4.923172E+05,4.989664E+05,6.486025E-02,3.760620E+03,7.300815E+01,4.864332E+05,4.927341E+05,6.486025E-02,7.271226E+02,7.575603E+01,5.078749E+05,5.169779E+05,6.486025E-02,3.988733E+03,7.285615E+01,4.851868E+05,4.914694E+05
22:24:00,6.486025E-02,8.131541E+02,7.570954E+01,5.074774E+05,5.159623E+05,6.486025E-02,1.099926E+03,7.552108E+01,5.059282E+05,5.146613E+05,6.486025E-02,9.304698E+02,7.563648E+01,5.068707E+05,5.157277E+05,6.486025E-02,9.435049E+02,7.562768E+01,5.067987E+05,5.156601E+05,6.486025E-02,3.786690E+03,7.299798E+01,4.863390E+05,4.926589E+05,6.486025E-02,2.815576E+03,7.374541E+01,4.923172E+05,4.989665E+05,6.486025E-02,3.760620E+03,7.300817E+01,4.864333E+05,4.927342E+05,6.486025E-02,7.367947E+02,7.573277E+01,5.077094E+05,5.168098E+05,6.486025E-02,3.988733E+03,7.285617E+01,4.851869E+05,4.914695E+05
22:36:00,6.486025E-02,8.207275E+02,7.568539E+01,5.073081E+05,5.157903E+05,6.486025E-02,1.107499E+03,7.549660E+01,5.057565E+05,5.144707E+05,6.486025E-02,9.380432E+02,7.561227E+01,5.067009E+05,5.155552E+05,6.486025E-02,9.510783E+02,7.560346E+01,5.066288E+05,5.154876E+05,6.486025E-02,3.786690E+03,7.299799E+01,4.863391E+05,4.926590E+05,6.486025E-02,2.815576E+03,7.374542E+01,4.923172E+05,4.989665E+05,6.486025E-02,3.760620E+03,7.300818E+01,4.864334E+05,4.927343E+05,6.486025E-02,7.464667E+02,7.571033E+01,5.075494E+05,5.166472E+05,6.486025E-02,3.988733E+03,7.285618E+01,4.851870E+05,4.914696E+05
22:48:00,6.486025E-02,8.283009E+02,7.566247E+01,5.071469E+05,5.156265E+05,6.486025E-02,1.115073E+03,7.547331E+01,5.055930E+05,5.142885E+05,6.486025E-02,9.456166E+02,7.558928E+01,5.065393E+05,5.153910E+05,6.486025E-02,9.586517E+02,7.558046E+01,5.064672E+05,5.153233E+05,6.486025E-02,3.786690E+03,7.299801E+01,4.863391E+05,4.926591E+05,6.486025E-02,2.815576E+03,7.374542E+01,4.923172E+05,4.989665E+05,6.486025E-02,3.760620E+03,7.300820E+01,4.864335E+05,4.927344E+05,6.486025E-02,7.561387E+02,7.568871E+01,5.073948E+05,5.164902E+05,6.486025E-02,3.988733E+03,7.285620E+01,4.851871E+05,4.914697E+05
23:00:00,6.486025E-02,8.358743E+02,7.564069E+01,5.069935E+05,5.154706E+05,6.486025E-02,1.122646E+03,7.545118E+01,5.054371E+05,5.141141E+05,6.486025E-02,9.531900E+02,7.556745E+01,5.063855E+05,5.152347E+05,6.486025E-02,9.662250E+02,7.555862E+01,5.063133E+05,5.151670E+05,6.48
