Time,THERMAL ZONE 10 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10 COLD::Des Latent Heat Load [W],THERMAL ZONE 10 COLD::Des Latent Cool Load [W],THERMAL ZONE 10 COLD::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 10 COLD::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 10 COLD::Des Heat Load No DOAS [W],THERMAL ZONE 10 COLD::Des Sens Cool Load No DOAS [W],THERMAL ZONE 10 COLD::Des Latent Heat Load No DOAS [W],THERMAL ZONE 10 COLD::Des Latent Cool Load No DOAS [W],THERMAL ZONE 10 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 10 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 10 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 10 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2 COLD::Des Latent Heat Load [W],THERMAL ZONE 2 COLD::Des Latent Cool Load [W],THERMAL ZONE 2 COLD::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2 COLD::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2 COLD::Des Heat Load No DOAS [W],THERMAL ZONE 2 COLD::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2 COLD::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2 COLD::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4 COLD::Des Latent Heat Load [W],THERMAL ZONE 4 COLD::Des Latent Cool Load [W],THERMAL ZONE 4 COLD::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4 COLD::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4 COLD::Des Heat Load No DOAS [W],THERMAL ZONE 4 COLD::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4 COLD::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4 COLD::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 4 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 6 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6 COLD::Des Latent Heat Load [W],THERMAL ZONE 6 COLD::Des Latent Cool Load [W],THERMAL ZONE 6 COLD::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 6 COLD::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 6 COLD::Des Heat Load No DOAS [W],THERMAL ZONE 6 COLD::Des Sens Cool Load No DOAS [W],THERMAL ZONE 6 COLD::Des Latent Heat Load No DOAS [W],THERMAL ZONE 6 COLD::Des Latent Cool Load No DOAS [W],THERMAL ZONE 6 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 6 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 6 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 6 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 8 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8 COLD::Des Latent Heat Load [W],THERMAL ZONE 8 COLD::Des Latent Cool Load [W],THERMAL ZONE 8 COLD::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 8 COLD::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 8 COLD::Des Heat Load No DOAS [W],THERMAL ZONE 8 COLD::Des Sens Cool Load No DOAS [W],THERMAL ZONE 8 COLD::Des Latent Heat Load No DOAS [W],THERMAL ZONE 8 COLD::Des Latent Cool Load No DOAS [W],THERMAL ZONE 8 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 8 COLD:ROCHESTER INTERNATIONAL ARPT ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 8 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 8 COLD:MOSCOW ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
04:20:00,0.000000E+00,7.987506E+04,0.000000E+00,3.521687E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.815637E+04,0.000000E+00,3.886809E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044651E+04,0.000000E+00,3.105983E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044651E+04,0.000000E+00,3.105983E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.218099E+04,0.000000E+00,2.741556E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:25:00,0.000000E+00,7.987226E+04,0.000000E+00,3.521563E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.815295E+04,0.000000E+00,3.886658E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044454E+04,0.000000E+00,3.105896E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044454E+04,0.000000E+00,3.105896E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.217917E+04,0.000000E+00,2.741476E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:30:00,0.000000E+00,7.986950E+04,0.000000E+00,3.521442E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.814960E+04,0.000000E+00,3.886511E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044261E+04,0.000000E+00,3.105811E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044261E+04,0.000000E+00,3.105811E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.217738E+04,0.000000E+00,2.741397E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:35:00,0.000000E+00,7.986683E+04,0.000000E+00,3.521324E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.814635E+04,0.000000E+00,3.886368E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044075E+04,0.000000E+00,3.105728E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.044075E+04,0.000000E+00,3.105728E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.217566E+04,0.000000E+00,2.741321E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:40:00,0.000000E+00,7.986428E+04,0.000000E+00,3.521211E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.814324E+04,0.000000E+00,3.886230E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043899E+04,0.000000E+00,3.105651E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043899E+04,0.000000E+00,3.105651E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.217404E+04,0.000000E+00,2.741250E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:45:00,0.000000E+00,7.986188E+04,0.000000E+00,3.521105E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.814030E+04,0.000000E+00,3.886101E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043735E+04,0.000000E+00,3.105578E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043735E+04,0.000000E+00,3.105578E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.217253E+04,0.000000E+00,2.741183E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:50:00,0.000000E+00,7.985965E+04,0.000000E+00,3.521007E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.813755E+04,0.000000E+00,3.885979E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043586E+04,0.000000E+00,3.105513E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043586E+04,0.000000E+00,3.105513E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.217115E+04,0.000000E+00,2.741122E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
04:55:00,0.000000E+00,7.985762E+04,0.000000E+00,3.520918E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.813503E+04,0.000000E+00,3.885868E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043454E+04,0.000000E+00,3.105455E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043454E+04,0.000000E+00,3.105455E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216994E+04,0.000000E+00,2.741069E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:00:00,0.000000E+00,7.985583E+04,0.000000E+00,3.520839E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.813276E+04,0.000000E+00,3.885768E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043342E+04,0.000000E+00,3.105405E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043342E+04,0.000000E+00,3.105405E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216891E+04,0.000000E+00,2.741024E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:05:00,0.000000E+00,7.985431E+04,0.000000E+00,3.520772E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.813078E+04,0.000000E+00,3.885681E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043252E+04,0.000000E+00,3.105366E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043252E+04,0.000000E+00,3.105366E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216809E+04,0.000000E+00,2.740987E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:10:00,0.000000E+00,7.985310E+04,0.000000E+00,3.520718E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.812913E+04,0.000000E+00,3.885608E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043187E+04,0.000000E+00,3.105337E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043187E+04,0.000000E+00,3.105337E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216750E+04,0.000000E+00,2.740961E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:15:00,0.000000E+00,7.985224E+04,0.000000E+00,3.520681E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.812785E+04,0.000000E+00,3.885552E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043151E+04,0.000000E+00,3.105321E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043151E+04,0.000000E+00,3.105321E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216717E+04,0.000000E+00,2.740947E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:20:00,0.000000E+00,7.985179E+04,0.000000E+00,3.520661E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.812698E+04,0.000000E+00,3.885513E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043147E+04,0.000000E+00,3.105319E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043147E+04,0.000000E+00,3.105319E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216715E+04,0.000000E+00,2.740946E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:25:00,0.000000E+00,7.985180E+04,0.000000E+00,3.520661E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.812658E+04,0.000000E+00,3.885496E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043179E+04,0.000000E+00,3.105334E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043179E+04,0.000000E+00,3.105334E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216745E+04,0.000000E+00,2.740959E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
05:30:00,0.000000E+00,7.985233E+04,0.000000E+00,3.520684E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,8.812668E+04,0.000000E+00,3.885500E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043251E+04,0.000000E+00,3.105365E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,7.043251E+04,0.000000E+00,3.105365E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01,0.000000E+00,6.216812E+04,0.000000E+00,2.740989E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.500000E+01,7.639046E+01,1.500000E+01,7.639046E+01
