Time,CRAH:DesPer 1:Des Heat Mass Flow [kg/s],CRAH:DesPer 1:Des Heat Cap [W],CRAH:DesPer 1:Des Cool Mass Flow [kg/s],CRAH:DesPer 1:Des Sens Cool Cap [W],CRAH:DesPer 1:Des Tot Cool Cap [W],CRAH:DesPer 2:Des Heat Mass Flow [kg/s],CRAH:DesPer 2:Des Heat Cap [W],CRAH:DesPer 2:Des Cool Mass Flow [kg/s],CRAH:DesPer 2:Des Sens Cool Cap [W],CRAH:DesPer 2:Des Tot Cool Cap [W],CRAH:DesPer 3:Des Heat Mass Flow [kg/s],CRAH:DesPer 3:Des Heat Cap [W],CRAH:DesPer 3:Des Cool Mass Flow [kg/s],CRAH:DesPer 3:Des Sens Cool Cap [W],CRAH:DesPer 3:Des Tot Cool Cap [W],CRAH:DesPer 4:Des Heat Mass Flow [kg/s],CRAH:DesPer 4:Des Heat Cap [W],CRAH:DesPer 4:Des Cool Mass Flow [kg/s],CRAH:DesPer 4:Des Sens Cool Cap [W],CRAH:DesPer 4:Des Tot Cool Cap [W],CRAH:DesPer 5:Des Heat Mass Flow [kg/s],CRAH:DesPer 5:Des Heat Cap [W],CRAH:DesPer 5:Des Cool Mass Flow [kg/s],CRAH:DesPer 5:Des Sens Cool Cap [W],CRAH:DesPer 5:Des Tot Cool Cap [W],CRAH:DesPer 6:Des Heat Mass Flow [kg/s],CRAH:DesPer 6:Des Heat Cap [W],CRAH:DesPer 6:Des Cool Mass Flow [kg/s],CRAH:DesPer 6:Des Sens Cool Cap [W],CRAH:DesPer 6:Des Tot Cool Cap [W],CRAH:DesPer 7:Des Heat Mass Flow [kg/s],CRAH:DesPer 7:Des Heat Cap [W],CRAH:DesPer 7:Des Cool Mass Flow [kg/s],CRAH:DesPer 7:Des Sens Cool Cap [W],CRAH:DesPer 7:Des Tot Cool Cap [W],CRAH:DesPer 8:Des Heat Mass Flow [kg/s],CRAH:DesPer 8:Des Heat Cap [W],CRAH:DesPer 8:Des Cool Mass Flow [kg/s],CRAH:DesPer 8:Des Sens Cool Cap [W],CRAH:DesPer 8:Des Tot Cool Cap [W],CRAH:DesPer 9:Des Heat Mass Flow [kg/s],CRAH:DesPer 9:Des Heat Cap [W],CRAH:DesPer 9:Des Cool Mass Flow [kg/s],CRAH:DesPer 9:Des Sens Cool Cap [W],CRAH:DesPer 9:Des Tot Cool Cap [W]
15:20:00,6.486025E-02,0.000000E+00,1.908638E+02,4.270651E+05,4.342874E+05,6.486025E-02,0.000000E+00,1.904641E+02,4.258857E+05,4.335316E+05,6.486025E-02,0.000000E+00,1.907086E+02,4.266011E+05,4.341971E+05,6.486025E-02,0.000000E+00,1.906899E+02,4.265463E+05,4.341470E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907402E+02,4.269686E+05,4.348006E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:25:00,6.486025E-02,0.000000E+00,1.908628E+02,4.270601E+05,4.342824E+05,6.486025E-02,0.000000E+00,1.904631E+02,4.258808E+05,4.335266E+05,6.486025E-02,0.000000E+00,1.907076E+02,4.265962E+05,4.341920E+05,6.486025E-02,0.000000E+00,1.906889E+02,4.265414E+05,4.341419E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907402E+02,4.269652E+05,4.347971E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:30:00,6.486025E-02,0.000000E+00,1.908612E+02,4.270539E+05,4.342760E+05,6.486025E-02,0.000000E+00,1.904615E+02,4.258746E+05,4.335202E+05,6.486025E-02,0.000000E+00,1.907060E+02,4.265899E+05,4.341857E+05,6.486025E-02,0.000000E+00,1.906873E+02,4.265351E+05,4.341356E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907397E+02,4.269605E+05,4.347924E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:35:00,6.486025E-02,0.000000E+00,1.908590E+02,4.270463E+05,4.342683E+05,6.486025E-02,0.000000E+00,1.904593E+02,4.258670E+05,4.335125E+05,6.486025E-02,0.000000E+00,1.907038E+02,4.265823E+05,4.341779E+05,6.486025E-02,0.000000E+00,1.906851E+02,4.265275E+05,4.341278E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907386E+02,4.269547E+05,4.347864E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:40:00,6.486025E-02,0.000000E+00,1.908562E+02,4.270373E+05,4.342592E+05,6.486025E-02,0.000000E+00,1.904565E+02,4.258580E+05,4.335034E+05,6.486025E-02,0.000000E+00,1.907010E+02,4.265733E+05,4.341688E+05,6.486025E-02,0.000000E+00,1.906823E+02,4.265185E+05,4.341187E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907370E+02,4.269475E+05,4.347791E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:45:00,6.486025E-02,0.000000E+00,1.908528E+02,4.270269E+05,4.342486E+05,6.486025E-02,0.000000E+00,1.904531E+02,4.258477E+05,4.334929E+05,6.486025E-02,0.000000E+00,1.906975E+02,4.265630E+05,4.341582E+05,6.486025E-02,0.000000E+00,1.906788E+02,4.265081E+05,4.341082E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907347E+02,4.269390E+05,4.347704E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:50:00,6.486025E-02,0.000000E+00,1.908487E+02,4.270151E+05,4.342366E+05,6.486025E-02,0.000000E+00,1.904491E+02,4.258360E+05,4.334809E+05,6.486025E-02,0.000000E+00,1.906935E+02,4.265512E+05,4.341463E+05,6.486025E-02,0.000000E+00,1.906748E+02,4.264964E+05,4.340962E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907318E+02,4.269291E+05,4.347603E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
15:55:00,6.486025E-02,0.000000E+00,1.908440E+02,4.270019E+05,4.342232E+05,6.486025E-02,0.000000E+00,1.904444E+02,4.258228E+05,4.334676E+05,6.486025E-02,0.000000E+00,1.906888E+02,4.265380E+05,4.341329E+05,6.486025E-02,0.000000E+00,1.906701E+02,4.264832E+05,4.340828E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907283E+02,4.269178E+05,4.347489E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:00:00,6.486025E-02,0.000000E+00,1.908387E+02,4.269873E+05,4.342083E+05,6.486025E-02,0.000000E+00,1.904391E+02,4.258082E+05,4.334527E+05,6.486025E-02,0.000000E+00,1.906834E+02,4.265234E+05,4.341180E+05,6.486025E-02,0.000000E+00,1.906647E+02,4.264685E+05,4.340679E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907242E+02,4.269052E+05,4.347360E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:05:00,6.486025E-02,0.000000E+00,1.908327E+02,4.269703E+05,4.341910E+05,6.486025E-02,0.000000E+00,1.904331E+02,4.257912E+05,4.334354E+05,6.486025E-02,0.000000E+00,1.906774E+02,4.265063E+05,4.341007E+05,6.486025E-02,0.000000E+00,1.906587E+02,4.264515E+05,4.340506E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115155E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907195E+02,4.268900E+05,4.347206E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:10:00,6.486025E-02,0.000000E+00,1.908260E+02,4.269517E+05,4.341722E+05,6.486025E-02,0.000000E+00,1.904264E+02,4.257727E+05,4.334167E+05,6.486025E-02,0.000000E+00,1.906708E+02,4.264878E+05,4.340819E+05,6.486025E-02,0.000000E+00,1.906521E+02,4.264330E+05,4.340318E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907141E+02,4.268733E+05,4.347037E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:15:00,6.486025E-02,0.000000E+00,1.908186E+02,4.269317E+05,4.341518E+05,6.486025E-02,0.000000E+00,1.904191E+02,4.257527E+05,4.333963E+05,6.486025E-02,0.000000E+00,1.906634E+02,4.264678E+05,4.340615E+05,6.486025E-02,0.000000E+00,1.906447E+02,4.264130E+05,4.340114E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907080E+02,4.268553E+05,4.346853E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:20:00,6.486025E-02,0.000000E+00,1.908106E+02,4.269101E+05,4.341299E+05,6.486025E-02,0.000000E+00,1.904111E+02,4.257312E+05,4.333745E+05,6.486025E-02,0.000000E+00,1.906554E+02,4.264463E+05,4.340396E+05,6.486025E-02,0.000000E+00,1.906367E+02,4.263915E+05,4.339895E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.907014E+02,4.268358E+05,4.346655E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:25:00,6.486025E-02,0.000000E+00,1.908019E+02,4.268871E+05,4.341065E+05,6.486025E-02,0.000000E+00,1.904024E+02,4.257082E+05,4.333511E+05,6.486025E-02,0.000000E+00,1.906467E+02,4.264232E+05,4.340162E+05,6.486025E-02,0.000000E+00,1.906280E+02,4.263684E+05,4.339661E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906941E+02,4.268149E+05,4.346442E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:30:00,6.486025E-02,0.000000E+00,1.907925E+02,4.268625E+05,4.340815E+05,6.486025E-02,0.000000E+00,1.903930E+02,4.256836E+05,4.333261E+05,6.486025E-02,0.000000E+00,1.906373E+02,4.263986E+05,4.339912E+05,6.486025E-02,0.000000E+00,1.906186E+02,4.263438E+05,4.339411E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906862E+02,4.267926E+05,4.346215E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:35:00,6.486025E-02,0.000000E+00,1.907824E+02,4.268365E+05,4.340550E+05,6.486025E-02,0.000000E+00,1.903829E+02,4.256576E+05,4.332997E+05,6.486025E-02,0.000000E+00,1.906272E+02,4.263726E+05,4.339648E+05,6.486025E-02,0.000000E+00,1.906085E+02,4.263178E+05,4.339147E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906776E+02,4.267688E+05,4.345974E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:40:00,6.486025E-02,0.000000E+00,1.907717E+02,4.268090E+05,4.340271E+05,6.486025E-02,0.000000E+00,1.903722E+02,4.256301E+05,4.332717E+05,6.486025E-02,0.000000E+00,1.906165E+02,4.263451E+05,4.339368E+05,6.486025E-02,0.000000E+00,1.905978E+02,4.262903E+05,4.338867E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906684E+02,4.267437E+05,4.345719E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:45:00,6.486025E-02,0.000000E+00,1.907604E+02,4.267800E+05,4.339976E+05,6.486025E-02,0.000000E+00,1.903608E+02,4.256011E+05,4.332422E+05,6.486025E-02,0.000000E+00,1.906052E+02,4.263161E+05,4.339073E+05,6.486025E-02,0.000000E+00,1.905864E+02,4.262612E+05,4.338572E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906586E+02,4.267172E+05,4.345450E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:50:00,6.486025E-02,0.000000E+00,1.907483E+02,4.267495E+05,4.339666E+05,6.486025E-02,0.000000E+00,1.903488E+02,4.255705E+05,4.332111E+05,6.486025E-02,0.000000E+00,1.905931E+02,4.262855E+05,4.338763E+05,6.486025E-02,0.000000E+00,1.905744E+02,4.262307E+05,4.338262E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906482E+02,4.266894E+05,4.345167E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
16:55:00,6.486025E-02,0.000000E+00,1.907356E+02,4.267175E+05,4.339341E+05,6.486025E-02,0.000000E+00,1.903360E+02,4.255384E+05,4.331786E+05,6.486025E-02,0.000000E+00,1.905804E+02,4.262535E+05,4.338437E+05,6.486025E-02,0.000000E+00,1.905616E+02,4.261987E+05,4.337936E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906372E+02,4.266602E+05,4.344870E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:00:00,6.486025E-02,0.000000E+00,1.907222E+02,4.266839E+05,4.339000E+05,6.486025E-02,0.000000E+00,1.903226E+02,4.255048E+05,4.331444E+05,6.486025E-02,0.000000E+00,1.905670E+02,4.262199E+05,4.338096E+05,6.486025E-02,0.000000E+00,1.905482E+02,4.261651E+05,4.337595E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906255E+02,4.266296E+05,4.344558E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:05:00,6.486025E-02,0.000000E+00,1.907081E+02,4.266480E+05,4.338635E+05,6.486025E-02,0.000000E+00,1.903085E+02,4.254688E+05,4.331078E+05,6.486025E-02,0.000000E+00,1.905529E+02,4.261840E+05,4.337730E+05,6.486025E-02,0.000000E+00,1.905341E+02,4.261291E+05,4.337229E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906132E+02,4.265964E+05,4.344221E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:10:00,6.486025E-02,0.000000E+00,1.906933E+02,4.266105E+05,4.338254E+05,6.486025E-02,0.000000E+00,1.902937E+02,4.254312E+05,4.330696E+05,6.486025E-02,0.000000E+00,1.905381E+02,4.261464E+05,4.337349E+05,6.486025E-02,0.000000E+00,1.905193E+02,4.260916E+05,4.336848E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.906003E+02,4.265618E+05,4.343870E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:15:00,6.486025E-02,0.000000E+00,1.906779E+02,4.265715E+05,4.337857E+05,6.486025E-02,0.000000E+00,1.902782E+02,4.253921E+05,4.330298E+05,6.486025E-02,0.000000E+00,1.905226E+02,4.261074E+05,4.336952E+05,6.486025E-02,0.000000E+00,1.905039E+02,4.260525E+05,4.336451E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.905868E+02,4.265258E+05,4.343504E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:20:00,6.486025E-02,0.000000E+00,1.906618E+02,4.265309E+05,4.337445E+05,6.486025E-02,0.000000E+00,1.902620E+02,4.253514E+05,4.329885E+05,6.486025E-02,0.000000E+00,1.905064E+02,4.260668E+05,4.336540E+05,6.486025E-02,0.000000E+00,1.904877E+02,4.260119E+05,4.336038E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.905727E+02,4.264885E+05,4.343124E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:25:00,6.486025E-02,0.000000E+00,1.906449E+02,4.264889E+05,4.337018E+05,6.486025E-02,0.000000E+00,1.902451E+02,4.253092E+05,4.329456E+05,6.486025E-02,0.000000E+00,1.904896E+02,4.260247E+05,4.336112E+05,6.486025E-02,0.000000E+00,1.904709E+02,4.259698E+05,4.335610E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.905579E+02,4.264497E+05,4.342730E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:30:00,6.486025E-02,0.000000E+00,1.906274E+02,4.264452E+05,4.336575E+05,6.486025E-02,0.000000E+00,1.902275E+02,4.252655E+05,4.329012E+05,6.486025E-02,0.000000E+00,1.904721E+02,4.259810E+05,4.335668E+05,6.486025E-02,0.000000E+00,1.904533E+02,4.259261E+05,4.335167E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.905424E+02,4.264095E+05,4.342321E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:35:00,6.486025E-02,0.000000E+00,1.906092E+02,4.264001E+05,4.336116E+05,6.486025E-02,0.000000E+00,1.902093E+02,4.252202E+05,4.328552E+05,6.486025E-02,0.000000E+00,1.904539E+02,4.259358E+05,4.335209E+05,6.486025E-02,0.000000E+00,1.904351E+02,4.258810E+05,4.334707E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.905264E+02,4.263679E+05,4.341899E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:40:00,6.486025E-02,0.000000E+00,1.905904E+02,4.263535E+05,4.335642E+05,6.486025E-02,0.000000E+00,1.901903E+02,4.251734E+05,4.328076E+05,6.486025E-02,0.000000E+00,1.904350E+02,4.258891E+05,4.334734E+05,6.486025E-02,0.000000E+00,1.904162E+02,4.258342E+05,4.334233E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.905097E+02,4.263249E+05,4.341462E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:45:00,6.486025E-02,0.000000E+00,1.905708E+02,4.263053E+05,4.335153E+05,6.486025E-02,0.000000E+00,1.901707E+02,4.251251E+05,4.327585E+05,6.486025E-02,0.000000E+00,1.904154E+02,4.258409E+05,4.334244E+05,6.486025E-02,0.000000E+00,1.903966E+02,4.257860E+05,4.333743E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.904924E+02,4.262805E+05,4.341010E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:50:00,6.486025E-02,0.000000E+00,1.905506E+02,4.262556E+05,4.334648E+05,6.486025E-02,0.000000E+00,1.901504E+02,4.250752E+05,4.327079E+05,6.486025E-02,0.000000E+00,1.903951E+02,4.257912E+05,4.333739E+05,6.486025E-02,0.000000E+00,1.903764E+02,4.257362E+05,4.333237E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.904745E+02,4.262347E+05,4.340545E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
17:55:00,6.486025E-02,0.000000E+00,1.905297E+02,4.262044E+05,4.334128E+05,6.486025E-02,0.000000E+00,1.901294E+02,4.250239E+05,4.326557E+05,6.486025E-02,0.000000E+00,1.903742E+02,4.257399E+05,4.333218E+05,6.486025E-02,0.000000E+00,1.903554E+02,4.256850E+05,4.332716E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.904559E+02,4.261875E+05,4.340065E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
18:00:00,6.486025E-02,0.000000E+00,1.905081E+02,4.261517E+05,4.333592E+05,6.486025E-02,0.000000E+00,1.901078E+02,4.249710E+05,4.326020E+05,6.486025E-02,0.000000E+00,1.903526E+02,4.256872E+05,4.332682E+05,6.486025E-02,0.000000E+00,1.903338E+02,4.256322E+05,4.332180E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.904367E+02,4.261389E+05,4.339572E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
18:05:00,6.486025E-02,0.000000E+00,1.904859E+02,4.260953E+05,4.333019E+05,6.486025E-02,0.000000E+00,1.900854E+02,4.249144E+05,4.325444E+05,6.486025E-02,0.000000E+00,1.903303E+02,4.256307E+05,4.332108E+05,6.486025E-02,0.000000E+00,1.903116E+02,4.255758E+05,4.331606E+05,6.486025E-02,2.338348E+03,1.831290E+02,4.064474E+05,4.115154E+05,6.486025E-02,1.367235E+03,1.847783E+02,4.111014E+05,4.164775E+05,6.486025E-02,2.312278E+03,1.831518E+02,4.065243E+05,4.115731E+05,6.486025E-02,0.000000E+00,1.904170E+02,4.260861E+05,4.339035E+05,6.486025E-02,2.540392E+03,1.828585E+02,4.056412E+05,4.106774E+05
